82103247@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|46,46,46|5,5,5|57,57,55|1353047320,1353046905,1353045241
55329285@N05|9,10,15|gcuvy7,gcuvy7,gcuvy7|Education,Education,Shopping|9,9,9|2,2,2|43,44,73|1298948312,1298948455,1298974605
82103247@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|46,46,46|5,5,5|57,57,55|1353047320,1353046905,1353045241
11037560@N04|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|24,24,24|7,7,7|54,54,54|1308461617,1308462167,1308462069
56846157@N00|10,11,15,16,21|gcuvy7,gcuvyf,gcuvy7,gcuvz1,gcuvz2|Education,Education,Shopping,Shopping,Museum|22,22,22,22,22|3,3,3,3,3|38,49,41,50,51|1369791641,1369801278,1369794592,1369802642,1369803548
85397137@N00|1,16,20,29|gcuvz0,gcuvz1,gcuvz1,gcuvyc|Transport,Shopping,Structure,Structure|17,17,17,17|3,3,3,3|54,37,38,44|1303882554,1303867792,1303868301,1303873366
84272941@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|32,32,32|1,1,1|40,44,46|1344218795,1344222686,1344223942
98833136@N00|2,13,21|gcuvz3,gcuvz9,gcuvz2|Transport,Religion,Museum|47,47,47|7,7,7|58,57,59|1227422529,1227421320,1227422964
30024546@N04|11,12,26|gcuvyf,gcuvz1,gcuvy6|Education,Education,Museum|21,21,21|4,4,4|33,35,57|1337818873,1337821024,1337840128
74937968@N00|1,16,20|gcuvz0,gcuvz1,gcuvz1|Transport,Shopping,Structure|23,23,23|3,3,3|67,67,69|1307522722,1307523316,1307524726
30985799@N00|2,20,26|gcuvz3,gcuvz1,gcuvy6|Transport,Structure,Museum|27,27,27|5,5,5|51,51,46|1246597162,1246597145,1246592404
82103247@N00|16,20,21|gcuvz1,gcuvz1,gcuvz2|Shopping,Structure,Museum|5,5,5|6,6,6|37,55,47|1359768028,1359784493,1359777002
8286908@N02|2,10,13|gcuvz3,gcuvy7,gcuvz9|Transport,Education,Religion|28,28,28|2,2,2|32,37,42|1278979401,1278984324,1278988739
8503026@N04|1,2,9,10,26|gcuvz0,gcuvz3,gcuvy7,gcuvy7,gcuvy6|Transport,Transport,Education,Education,Museum|32,32,32,32,32|4,4,4,4,4|51,55,45,47,44|1281588693,1281592153,1281583705,1281584751,1281582450
29797746@N08|1,11,12,25,26,28,29|gcuvz0,gcuvyf,gcuvz1,gcuvy6,gcuvy6,gcuvz1,gcuvyc|Transport,Education,Education,Museum,Museum,Structure,Structure|13,13,13,13,13,13,13|1,1,1,1,1,1,1|54,53,54,43,43,53,46|1364189935,1364188862,1364189512,1364179931,1364179565,1364189063,1364182971
112042056@N06|2,10,21,26|gcuvz3,gcuvy7,gcuvz2,gcuvy6|Transport,Education,Museum,Museum|3,3,3,3|4,4,4,4|26,57,57,60|1389825809,1389853318,1389852927,1389856405
35761150@N04|1,9,10,15,16,21,26|gcuvz0,gcuvy7,gcuvy7,gcuvy7,gcuvz1,gcuvz2,gcuvy6|Transport,Education,Education,Shopping,Shopping,Museum,Museum|14,14,14,14,14,14,14|6,6,6,6,6,6,6|43,51,54,54,43,43,50|1396666670,1396673766,1396676235,1396676478,1396666386,1396666267,1396672949
22087304@N07|15,25,26|gcuvy7,gcuvy6,gcuvy6|Shopping,Museum,Museum|48,48,48|2,2,2|84,84,84|1291122000,1291122000,1291122000
22087304@N07|2,9,10,21|gcuvz3,gcuvy7,gcuvy7,gcuvz2|Transport,Education,Education,Museum|44,44,44,44|5,5,5,5|84,84,84,84|1225458000,1225458000,1225458000,1225458000
91685781@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|29,29,29|6,6,6|36,34,36|1216429625,1216428283,1216429284
45072550@N03|2,9,13,16,21|gcuvz3,gcuvy7,gcuvz9,gcuvz1,gcuvz2|Transport,Education,Religion,Shopping,Museum|44,44,44,44,44|7,7,7,7,7|35,40,36,52,51|1383439841,1383444653,1383440766,1383454831,1383454667
7797604@N05|10,20,26|gcuvy7,gcuvz1,gcuvy6|Education,Structure,Museum|24,24,24|5,5,5|58,69,56|1276842849,1276852784,1276841074
82103247@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|46,46,46|5,5,5|57,57,55|1353047320,1353046905,1353045241
70284683@N06|8,16,21|gcuvz6,gcuvz1,gcuvz2|Education,Shopping,Museum|8,8,8|4,4,4|63,64,64|1203580053,1203581616,1203581545
20483509@N00|2,9,26|gcuvz3,gcuvy7,gcuvy6|Transport,Education,Museum|11,11,11|7,7,7|60,54,56|1300604602,1300599616,1300600915
10482493@N05|2,16,20,21|gcuvz3,gcuvz1,gcuvz1,gcuvz2|Transport,Shopping,Structure,Museum|42,42,42,42|4,4,4,4|71,57,72,67|1382003690,1381990517,1382004473,1382000027
30713600@N00|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|25,25,25|2,2,2|46,43,45|1277177539,1277174819,1277176824
55329285@N05|9,10,15|gcuvy7,gcuvy7,gcuvy7|Education,Education,Shopping|9,9,9|2,2,2|43,44,73|1298948312,1298948455,1298974605
37622685@N02|9,10,26|gcuvy7,gcuvy7,gcuvy6|Education,Education,Museum|3,3,3|1,1,1|39,38,44|1263779407,1263778297,1263784423
7512717@N06|2,12,16,20,21|gcuvz3,gcuvz1,gcuvz1,gcuvz1,gcuvz2|Transport,Education,Shopping,Structure,Museum|5,5,5,5,5|5,5,5,5,5|70,54,53,70,53|1359711533,1359697285,1359696400,1359711422,1359696084
41418909@N06|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|13,13,13|1,1,1|39,35,39|1332726538,1332723159,1332726810
7868489@N05|2,13,28|gcuvz3,gcuvz9,gcuvz1|Transport,Religion,Structure|37,37,37|1,1,1|65,49,65|1189412848,1189398515,1189412991
89182227@N00|9,10,15|gcuvy7,gcuvy7,gcuvy7|Education,Education,Shopping|12,12,12|6,6,6|41,41,43|1395455026,1395454613,1395456579
11452054@N00|2,13,28|gcuvz3,gcuvz9,gcuvz1|Transport,Religion,Structure|38,38,38|6,6,6|47,50,47|1158983830,1158985926,1158983420
49253583@N02|11,12,28|gcuvyf,gcuvz1,gcuvz1|Education,Education,Structure|17,17,17|5,5,5|74,72,72|1304073898,1304071985,1304071266
30024546@N04|2,12,20|gcuvz3,gcuvz1,gcuvz1|Transport,Education,Structure|12,12,12|2,2,2|47,48,48|1363665246,1363666138,1363666227
38826189@N00|1,9,11,16|gcuvz0,gcuvy7,gcuvyf,gcuvz1|Transport,Education,Education,Shopping|33,33,33,33|3,3,3,3|23,27,6,22|1155678791,1155682792,1155663397,1155677867
9511818@N03|1,16,21|gcuvz0,gcuvz1,gcuvz2|Transport,Shopping,Museum|21,21,21|5,5,5|57,54,54|1369376334,1369373649,1369373531
7512717@N06|2,16,20,21|gcuvz3,gcuvz1,gcuvz1,gcuvz2|Transport,Shopping,Structure,Museum|4,4,4,4|6,6,6,6|48,49,80,48|1359173007,1359173918,1359202069,1359173237
10482493@N05|2,16,20,21|gcuvz3,gcuvz1,gcuvz1,gcuvz2|Transport,Shopping,Structure,Museum|42,42,42,42|4,4,4,4|71,57,72,67|1382003690,1381990517,1382004473,1382000027
70938076@N00|2,16,20|gcuvz3,gcuvz1,gcuvz1|Transport,Shopping,Structure|23,23,23|6,6,6|62,59,55|1307777670,1307774776,1307771604
82619366@N00|2,10,12|gcuvz3,gcuvy7,gcuvz1|Transport,Education,Education|34,34,34|6,5,5|1,58,67|1187972976,1187937243,1187945722
82619366@N00|9,10,15,26|gcuvy7,gcuvy7,gcuvy7,gcuvy6|Education,Education,Shopping,Museum|7,7,7,7|1,1,1,1|38,38,38,37|1234143298,1234143198,1234143168,1234142418
9828412@N05|11,26,28|gcuvyf,gcuvy6,gcuvz1|Education,Museum,Structure|24,24,24|2,2,2|72,71,72|1339495362,1339494633,1339495894
37622685@N02|9,10,26|gcuvy7,gcuvy7,gcuvy6|Education,Education,Museum|3,3,3|1,1,1|39,38,44|1263779407,1263778297,1263784423
30024546@N04|10,12,25|gcuvy7,gcuvz1,gcuvy6|Education,Education,Museum|39,39,39|2,2,2|56,65,55|1222149776,1222158376,1222148874
91685781@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|29,29,29|6,6,6|36,34,36|1216429625,1216428283,1216429284
7797604@N05|10,20,26|gcuvy7,gcuvz1,gcuvy6|Education,Structure,Museum|24,24,24|5,5,5|58,69,56|1276842849,1276852784,1276841074
82103247@N00|16,20,21|gcuvz1,gcuvz1,gcuvz2|Shopping,Structure,Museum|5,5,5|6,6,6|37,55,47|1359768028,1359784493,1359777002
51168133@N00|2,10,13,16,21|gcuvz3,gcuvy7,gcuvz9,gcuvz1,gcuvz2|Transport,Education,Religion,Shopping,Museum|32,32,32,32,32|1,1,1,1,1|63,68,62,59,59|1217836496,1217840407,1217835194,1217832360,1217832655
31803571@N02|2,13,22|gcuvz3,gcuvz9,gcuvxx|Transport,Religion,Park|15,15,15|6,6,6|35,37,42|1365814379,1365815709,1365820942
32693718@N07|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|22,22,22|1,1,1|88,88,88|833205602,833205605,833205604
51207064@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|31,31,31|6,6,6|44,38,44|1217646458,1217641268,1217646513
29797746@N08|1,11,12,25,26,28,29|gcuvz0,gcuvyf,gcuvz1,gcuvy6,gcuvy6,gcuvz1,gcuvyc|Transport,Education,Education,Museum,Museum,Structure,Structure|13,13,13,13,13,13,13|1,1,1,1,1,1,1|54,53,54,43,43,53,46|1364189935,1364188862,1364189512,1364179931,1364179565,1364189063,1364182971
32693718@N07|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|22,22,22|1,1,1|88,88,88|833205602,833205605,833205604
7512717@N06|1,11,16|gcuvz0,gcuvyf,gcuvz1|Transport,Education,Shopping|12,12,12|1,1,1|56,69,56|1395036042,1395047925,1395036027
48001787@N06|2,20,26|gcuvz3,gcuvz1,gcuvy6|Transport,Structure,Museum|34,34,34|4,4,4|43,44,46|1282791501,1282791611,1282794036
72746018@N00|10,11,20|gcuvy7,gcuvyf,gcuvz1|Education,Education,Structure|32,32,32|3,3,3|68,32,38|1249463644,1249430956,1249436342
17643132@N00|2,13,16,21|gcuvz3,gcuvz9,gcuvz1,gcuvz2|Transport,Religion,Shopping,Museum|27,27,27,27|6,6,6,6|24,14,29,24|1310162505,1310153675,1310167077,1310162853
32693718@N07|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|22,22,22|1,1,1|88,88,88|833205602,833205605,833205604
55329285@N05|1,9,10|gcuvz0,gcuvy7,gcuvy7|Transport,Education,Education|37,37,37|3,3,3|92,45,72|1316013148,1315970780,1315995018
7883724@N05|2,13,21|gcuvz3,gcuvz9,gcuvz2|Transport,Religion,Museum|13,13,13|6,6,6|60,74,63|1364627433,1364639478,1364630298
20483509@N00|2,9,26|gcuvz3,gcuvy7,gcuvy6|Transport,Education,Museum|11,11,11|7,7,7|60,54,56|1300604602,1300599616,1300600915
35468159247@N01|2,9,10,25|gcuvz3,gcuvy7,gcuvy7,gcuvy6|Transport,Education,Education,Museum|13,13,13,13|6,6,6,6|73,42,40,40|1238236180,1238207432,1238206145,1238205626
72746018@N00|10,11,20|gcuvy7,gcuvyf,gcuvz1|Education,Education,Structure|32,32,32|3,3,3|68,32,38|1249463644,1249430956,1249436342
34995267@N00|12,28,29|gcuvz1,gcuvz1,gcuvyc|Education,Structure,Structure|19,19,19|3,3,3|23,23,22|1178661519,1178660933,1178659917
82103247@N00|16,20,21|gcuvz1,gcuvz1,gcuvz2|Shopping,Structure,Museum|5,5,5|6,6,6|37,55,47|1359768028,1359784493,1359777002
17643132@N00|2,13,16,21|gcuvz3,gcuvz9,gcuvz1,gcuvz2|Transport,Religion,Shopping,Museum|27,27,27,27|6,6,6,6|24,14,29,24|1310162505,1310153675,1310167077,1310162853
73429256@N00|1,13,16|gcuvz0,gcuvz9,gcuvz1|Transport,Religion,Shopping|20,20,20|3,3,3|19,26,21|1305665996,1305672017,1305667119
7512717@N06|1,11,16|gcuvz0,gcuvyf,gcuvz1|Transport,Education,Shopping|12,12,12|1,1,1|56,69,56|1395036042,1395047925,1395036027
55329285@N05|9,10,15|gcuvy7,gcuvy7,gcuvy7|Education,Education,Shopping|9,9,9|2,2,2|43,44,73|1298948312,1298948455,1298974605
14578360@N00|9,10,15|gcuvy7,gcuvy7,gcuvy7|Education,Education,Shopping|18,18,18|2,2,2|42,42,49|1177987042,1177987490,1177993297
55898913@N04|1,2,6,16,26|gcuvz0,gcuvz3,gcuvyb,gcuvz1,gcuvy6|Transport,Transport,Transport,Shopping,Museum|5,5,5,5,5|5,5,5,5,5|36,44,65,38,48|1328231211,1328238081,1328257136,1328232853,1328242495
8286908@N02|2,10,13|gcuvz3,gcuvy7,gcuvz9|Transport,Education,Religion|28,28,28|2,2,2|32,37,42|1278979401,1278984324,1278988739
31564588@N06|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|48,48,48|6,6,6|12,12,12|1227899113,1227898820,1227899026
22087304@N07|17,26,27|gcuvtg,gcuvy6,gcuvte|Museum,Museum,Structure|39,39,39|4,4,4|88,88,88|1285855200,1285855200,1285855200
72579404@N00|2,16,20|gcuvz3,gcuvz1,gcuvz1|Transport,Shopping,Structure|35,35,35|1,1,1|57,60,56|1219645522,1219648087,1219644207
35468152754@N01|1,2,16,21|gcuvz0,gcuvz3,gcuvz1,gcuvz2|Transport,Transport,Shopping,Museum|33,33,33,33|6,6,6,6|33,31,32,48|1187396244,1187394864,1187395986,1187410258
30985799@N00|2,20,26|gcuvz3,gcuvz1,gcuvy6|Transport,Structure,Museum|27,27,27|5,5,5|51,51,46|1246597162,1246597145,1246592404
17424601@N00|1,2,21|gcuvz0,gcuvz3,gcuvz2|Transport,Transport,Museum|26,26,26|7,7,7|39,39,49|1183254562,1183254716,1183263996
44232489@N02|1,2,20|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Structure|1,1,1|1,1,1|84,84,84|315493200,315493200,315493200
35034349172@N01|10,15,25,26|gcuvy7,gcuvy7,gcuvy6,gcuvy6|Education,Shopping,Museum,Museum|31,31,31,31|5,5,5,5|51,42,60,60|1375419522,1375411425,1375427430,1375426927
51168133@N00|2,10,13,16,21|gcuvz3,gcuvy7,gcuvz9,gcuvz1,gcuvz2|Transport,Education,Religion,Shopping,Museum|32,32,32,32,32|1,1,1,1,1|63,68,62,59,59|1217836496,1217840407,1217835194,1217832360,1217832655
84272941@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|32,32,32|1,1,1|40,44,46|1344218795,1344222686,1344223942
51207064@N00|2,16,21|gcuvz3,gcuvz1,gcuvz2|Transport,Shopping,Museum|31,31,31|6,6,6|44,38,44|1217646458,1217641268,1217646513
35761150@N04|1,9,10,15,16,21,26|gcuvz0,gcuvy7,gcuvy7,gcuvy7,gcuvz1,gcuvz2,gcuvy6|Transport,Education,Education,Shopping,Shopping,Museum,Museum|14,14,14,14,14,14,14|6,6,6,6,6,6,6|43,51,54,54,43,43,50|1396666670,1396673766,1396676235,1396676478,1396666386,1396666267,1396672949
7512717@N06|2,12,16,20,21|gcuvz3,gcuvz1,gcuvz1,gcuvz1,gcuvz2|Transport,Education,Shopping,Structure,Museum|5,5,5,5,5|5,5,5,5,5|70,54,53,70,53|1359711533,1359697285,1359696400,1359711422,1359696084
32693718@N07|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|22,22,22|1,1,1|88,88,88|833205602,833205605,833205604
21047061@N04|1,2,16|gcuvz0,gcuvz3,gcuvz1|Transport,Transport,Shopping|15,15,15|5,5,5|68,85,68|1176454996,1176470523,1176455005
70938076@N00|2,16,20|gcuvz3,gcuvz1,gcuvz1|Transport,Shopping,Structure|23,23,23|6,6,6|62,59,55|1307777670,1307774776,1307771604
22751315@N05|1,2,21|gcuvz0,gcuvz3,gcuvz2|Transport,Transport,Museum|24,24,24|7,7,7|52,53,53|1308460447,1308460640,1308460530
51207064@N00|2,12,20|gcuvz3,gcuvz1,gcuvz1|Transport,Education,Structure|52,52,52|3,3,3|20,20,19|1387919076,1387919147,1387918664
38826189@N00|1,9,11,16|gcuvz0,gcuvy7,gcuvyf,gcuvz1|Transport,Education,Education,Shopping|33,33,33,33|3,3,3,3|23,27,6,22|1155678791,1155682792,1155663397,1155677867
35468152754@N01|1,2,16,21|gcuvz0,gcuvz3,gcuvz1,gcuvz2|Transport,Transport,Shopping,Museum|33,33,33,33|6,6,6,6|33,31,32,48|1187396244,1187394864,1187395986,1187410258
51168133@N00|2,10,13,16,21|gcuvz3,gcuvy7,gcuvz9,gcuvz1,gcuvz2|Transport,Education,Religion,Shopping,Museum|32,32,32,32,32|1,1,1,1,1|63,68,62,59,59|1217836496,1217840407,1217835194,1217832360,1217832655
7587786@N05|1,2,21|gcuvz0,gcuvz3,gcuvz2|Transport,Transport,Museum|35,35,35|6,6,6|41,51,41|1220062616,1220071962,1220063348
28370443@N08|2,7,11,12,13,16,21,28|gcuvz3,gcuvz3,gcuvyf,gcuvz1,gcuvz9,gcuvz1,gcuvz2,gcuvz1|Transport,Education,Education,Education,Religion,Shopping,Museum,Structure|27,27,27,27,27,27,27,27|5,5,5,5,5,5,5,5|40,41,55,59,45,59,39,58|1341540852,1341541536,1341553587,1341557738,1341544843,1341557785,1341539690,1341556468
