64667184@N02|5,20,24|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|20,20,20|7,7,7|67,37,43|1368953238,1368926412,1368932331
12452841@N00|20,21,24|xn0m5r,xn0m5r,xn0m5r|Entertainment,Entertainment,Entertainment|16,16,16|6,6,6|33,73,44|1397866532,1397902617,1397876729
71459982@N00|7,20,21|xn0m7e,xn0m5r,xn0m5r|Park,Entertainment,Entertainment|39,39,39|6,6,6|44,48,26|1253934076,1253938052,1253918216
91609485@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|33,33,33|1,1,1|47,48,69|1376279871,1376280767,1376298947
10340578@N06|3,21,22|xn0m5s,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|13,13,13|2,2,2|68,66,68|1364289118,1364287231,1364289091
49462908@N00|5,6,20,23,24|xn0m7m,xn0m7j,xn0m5r,xn0m5t,xn0m5r|Amusement,Amusement,Entertainment,Entertainment,Entertainment|28,28,28,28,28|5,5,5,5,5|56,52,76,65,73|1215756262,1215752400,1215774199,1215764912,1215771655
27921677@N00|5,20,21|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|12,12,12|4,4,4|65,75,78|1206001104,1206010531,1206013199
82414749@N00|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|51,51,51|4,4,4|17,40,39|1387397984,1387418744,1387417954
21147679@N08|20,22,23|xn0m5r,xn0m5s,xn0m5t|Entertainment,Entertainment,Entertainment|40,40,40|6,6,6|78,71,63|1380973189,1380966893,1380959949
10340578@N06|3,21,22|xn0m5s,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|13,13,13|2,2,2|68,66,68|1364289118,1364287231,1364289091
12452841@N00|3,10,20,21,23|xn0m5s,xn0m5s,xn0m5r,xn0m5r,xn0m5t|Amusement,Park,Entertainment,Entertainment,Entertainment|16,16,16,16,16|7,7,7,7,7|67,66,69,71,68|1397983661,1397982939,1397985584,1397987112,1397984616
47957339@N00|5,7,28|xn0m7m,xn0m7e,xn0m7m|Amusement,Park,Entertainment|44,44,44|3,3,2|11,12,92|1351623248,1351624046,1351609328
47957339@N00|5,7,28|xn0m7m,xn0m7e,xn0m7m|Amusement,Park,Entertainment|44,44,44|3,3,2|11,12,92|1351623248,1351624046,1351609328
38235150@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|37,37,37|3,3,3|15,17,25|1189540210,1189542322,1189549098
44926895@N07|8,20,22,25|xn0m7f,xn0m5r,xn0m5s,xn0mdb|Park,Entertainment,Entertainment,Entertainment|25,25,25,25|5,5,5,5|56,80,72,36|1371795092,1371816096,1371808961,1371776952
22669489@N00|1,8,20,21,22|xn0m1u,xn0m7f,xn0m5r,xn0m5r,xn0m5s|Amusement,Park,Entertainment,Entertainment,Entertainment|23,23,23,23,23|3,3,3,3,3|53,46,65,67,61|1307510943,1307503801,1307521037,1307523125,1307517310
7183194@N02|3,10,15,20,22,24|xn0m5s,xn0m5s,xn0m5u,xn0m5r,xn0m5s,xn0m5r|Amusement,Park,Historical,Entertainment,Entertainment,Entertainment|42,42,42,42,42,42|1,1,1,1,1,1|52,51,56,32,48,36|1381727183,1381726772,1381730837,1381709278,1381723608,1381712971
87807876@N00|20,21,28|xn0m5r,xn0m5r,xn0m7m|Entertainment,Entertainment,Entertainment|12,12,12|1,1,1|65,50,44|1363594544,1363581096,1363576169
7183194@N02|3,10,15,20,22,24|xn0m5s,xn0m5s,xn0m5u,xn0m5r,xn0m5s,xn0m5r|Amusement,Park,Historical,Entertainment,Entertainment,Entertainment|42,42,42,42,42,42|1,1,1,1,1,1|52,51,56,32,48,36|1381727183,1381726772,1381730837,1381709278,1381723608,1381712971
12452841@N00|20,21,24|xn0m5r,xn0m5r,xn0m5r|Entertainment,Entertainment,Entertainment|16,16,16|6,6,6|33,73,44|1397866532,1397902617,1397876729
22087824@N00|8,17,20|xn0m7f,xn0mk0,xn0m5r|Park,Historical,Entertainment|15,15,15|6,6,6|21,17,50|1239398760,1239394680,1239424320
10340578@N06|3,21,22|xn0m5s,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|13,13,13|2,2,2|68,66,68|1364289118,1364287231,1364289091
12452841@N00|3,10,20,21,23|xn0m5s,xn0m5s,xn0m5r,xn0m5r,xn0m5t|Amusement,Park,Entertainment,Entertainment,Entertainment|16,16,16,16,16|7,7,7,7,7|67,66,69,71,68|1397983661,1397982939,1397985584,1397987112,1397984616
47957339@N00|5,7,28|xn0m7m,xn0m7e,xn0m7m|Amusement,Park,Entertainment|44,44,44|3,3,2|11,12,92|1351623248,1351624046,1351609328
35391423@N00|1,2,5,8|xn0m1u,xn0m1u,xn0m7m,xn0m7f|Amusement,Amusement,Amusement,Park|15,15,15,15|3,3,3,3|55,64,74,41|1334123223,1334131504,1334140740,1334111134
94387617@N00|20,21,23|xn0m5r,xn0m5r,xn0m5t|Entertainment,Entertainment,Entertainment|6,6,6|7,7,7|62,51,60|1360481507,1360472145,1360480011
10340578@N06|3,21,22|xn0m5s,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|13,13,13|2,2,2|68,66,68|1364289118,1364287231,1364289091
27921677@N00|5,20,21|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|12,12,12|4,4,4|65,75,78|1206001104,1206010531,1206013199
38235150@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|37,37,37|3,3,3|15,17,25|1189540210,1189542322,1189549098
22087824@N00|8,17,20|xn0m7f,xn0mk0,xn0m5r|Park,Historical,Entertainment|15,15,15|6,6,6|21,17,50|1239398760,1239394680,1239424320
77526889@N00|1,2,6,11,20|xn0m1u,xn0m1u,xn0m7j,xn0m74,xn0m5r|Amusement,Amusement,Amusement,Park,Entertainment|49,49,49,49,49|4,4,4,4,4|59,56,77,49,72|1196924211,1196921060,1196940275,1196915250,1196935837
94387617@N00|20,21,23|xn0m5r,xn0m5r,xn0m5t|Entertainment,Entertainment,Entertainment|6,6,6|7,7,7|62,51,60|1360481507,1360472145,1360480011
10340578@N06|3,21,22|xn0m5s,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|13,13,13|2,2,2|68,66,68|1364289118,1364287231,1364289091
94387617@N00|5,21,28|xn0m7m,xn0m5r,xn0m7m|Amusement,Entertainment,Entertainment|52,52,52|1,1,1|46,75,70|1261366328,1261392577,1261388241
97972855@N00|6,8,15,22|xn0m7j,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|41,41,41,41|7,7,7,7|62,31,48,55|1287300701,1287272920,1287288701,1287295121
94387617@N00|20,21,23|xn0m5r,xn0m5r,xn0m5t|Entertainment,Entertainment,Entertainment|6,6,6|7,7,7|62,51,60|1360481507,1360472145,1360480011
91041933@N00|5,6,16|xn0m7m,xn0m7j,xn0kgj|Amusement,Amusement,Historical|44,44,45|7,7,1|90,90,26|1225636535,1225636964,1225665511
56944727@N00|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|13,13,13|5,5,5|63,53,41|1206690532,1206681405,1206670971
95157838@N00|5,6,22|xn0m7m,xn0m7j,xn0m5s|Amusement,Amusement,Entertainment|43,43,43|1,1,1|78,74,52|1288006946,1288003452,1287983026
68089733@N00|1,2,20|xn0m1u,xn0m1u,xn0m5r|Amusement,Amusement,Entertainment|5,5,5|6,6,6|23,41,63|1296855965,1296872872,1296892096
82414749@N00|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|51,51,51|4,4,4|17,40,39|1387397984,1387418744,1387417954
36330824413@N01|5,8,21|xn0m7m,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|7,7,7|86,59,86|1352641368,1352616454,1352641265
9643030@N08|5,8,15,22|xn0m7m,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|40,40,40,40|5,5,5,5|36,41,49,56|1380848692,1380853255,1380860110,1380866970
14003952@N04|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|14,14,14|3,3,3|39,40,43|1364953570,1364954818,1364957670
95157838@N00|8,10,15|xn0m7f,xn0m5s,xn0m5u|Park,Park,Historical|43,43,43|2,2,2|53,39,35|1288070828,1288057631,1288054045
53289105@N00|8,10,21,22,23|xn0m7f,xn0m5s,xn0m5r,xn0m5s,xn0m5t|Park,Park,Entertainment,Entertainment,Entertainment|29,29,29,29,29|5,5,5,5,5|35,58,79,55,53|1311296253,1311317003,1311335890,1311313939,1311312188
35391423@N00|1,2,5,8|xn0m1u,xn0m1u,xn0m7m,xn0m7f|Amusement,Amusement,Amusement,Park|15,15,15,15|3,3,3,3|55,64,74,41|1334123223,1334131504,1334140740,1334111134
8909846@N06|6,20,21|xn0m7j,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|40,40,40|1,1,1|58,69,77|1380523231,1380532558,1380539831
7183194@N02|3,10,15,20,22,24|xn0m5s,xn0m5s,xn0m5u,xn0m5r,xn0m5s,xn0m5r|Amusement,Park,Historical,Entertainment,Entertainment,Entertainment|42,42,42,42,42,42|1,1,1,1,1,1|52,51,56,32,48,36|1381727183,1381726772,1381730837,1381709278,1381723608,1381712971
87807876@N00|20,21,28|xn0m5r,xn0m5r,xn0m7m|Entertainment,Entertainment,Entertainment|12,12,12|1,1,1|65,50,44|1363594544,1363581096,1363576169
94387617@N00|20,21,23|xn0m5r,xn0m5r,xn0m5t|Entertainment,Entertainment,Entertainment|6,6,6|7,7,7|62,51,60|1360481507,1360472145,1360480011
29989965@N00|1,2,8,20,22|xn0m1u,xn0m1u,xn0m7f,xn0m5r,xn0m5s|Amusement,Amusement,Park,Entertainment,Entertainment|52,52,52,52,52|5,5,5,5,5|42,44,69,63,60|1325213028,1325214451,1325237239,1325231365,1325228644
9643030@N08|5,8,15,22|xn0m7m,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|40,40,40,40|5,5,5,5|36,41,49,56|1380848692,1380853255,1380860110,1380866970
27921677@N00|5,20,21|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|12,12,12|4,4,4|65,75,78|1206001104,1206010531,1206013199
95157838@N00|2,20,22|xn0m1u,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|16,16,16|6,6,6|69,51,63|1335000406,1334984001,1334994966
97972855@N00|6,8,15,22|xn0m7j,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|41,41,41,41|7,7,7,7|62,31,48,55|1287300701,1287272920,1287288701,1287295121
64667184@N02|5,20,24|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|20,20,20|7,7,7|67,37,43|1368953238,1368926412,1368932331
51035737977@N01|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|1,2,1|94,16,67|1383579223,1383595812,1383554937
27921677@N00|5,20,21|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|12,12,12|4,4,4|65,75,78|1206001104,1206010531,1206013199
95157838@N00|2,20,22|xn0m1u,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|16,16,16|6,6,6|69,51,63|1335000406,1334984001,1334994966
85736811@N00|8,21,22|xn0m7f,xn0m5r,xn0m5s|Park,Entertainment,Entertainment|36,36,36|1,1,1|82,82,82|1157373475,1157373477,1157373456
51035737977@N01|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|1,2,1|94,16,67|1383579223,1383595812,1383554937
8909846@N06|6,20,21|xn0m7j,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|40,40,40|1,1,1|58,69,77|1380523231,1380532558,1380539831
91609485@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|33,33,33|1,1,1|47,48,69|1376279871,1376280767,1376298947
87807876@N00|20,21,28|xn0m5r,xn0m5r,xn0m7m|Entertainment,Entertainment,Entertainment|12,12,12|1,1,1|65,50,44|1363594544,1363581096,1363576169
91041933@N00|5,6,16|xn0m7m,xn0m7j,xn0kgj|Amusement,Amusement,Historical|44,44,45|7,7,1|90,90,26|1225636535,1225636964,1225665511
36330824413@N01|5,8,21|xn0m7m,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|7,7,7|86,59,86|1352641368,1352616454,1352641265
22669489@N00|1,8,20,21,22|xn0m1u,xn0m7f,xn0m5r,xn0m5r,xn0m5s|Amusement,Park,Entertainment,Entertainment,Entertainment|23,23,23,23,23|3,3,3,3,3|53,46,65,67,61|1307510943,1307503801,1307521037,1307523125,1307517310
51035737977@N01|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|1,2,1|94,16,67|1383579223,1383595812,1383554937
87807876@N00|3,15,20,21,22|xn0m5s,xn0m5u,xn0m5r,xn0m5r,xn0m5s|Amusement,Historical,Entertainment,Entertainment,Entertainment|18,18,18,18,18|1,1,1,1,1|63,62,51,43,72|1367221977,1367220813,1367211240,1367203696,1367230335
8909846@N06|6,20,21|xn0m7j,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|40,40,40|1,1,1|58,69,77|1380523231,1380532558,1380539831
12452841@N00|3,10,20,21,23|xn0m5s,xn0m5s,xn0m5r,xn0m5r,xn0m5t|Amusement,Park,Entertainment,Entertainment,Entertainment|16,16,16,16,16|7,7,7,7,7|67,66,69,71,68|1397983661,1397982939,1397985584,1397987112,1397984616
94387617@N00|5,21,28|xn0m7m,xn0m5r,xn0m7m|Amusement,Entertainment,Entertainment|52,52,52|1,1,1|46,75,70|1261366328,1261392577,1261388241
85736811@N00|8,21,22|xn0m7f,xn0m5r,xn0m5s|Park,Entertainment,Entertainment|36,36,36|1,1,1|82,82,82|1157373475,1157373477,1157373456
26678013@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|10,10,10|6,6,6|53,45,76|1204954156,1204946805,1204974575
36330824413@N01|5,8,21|xn0m7m,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|7,7,7|86,59,86|1352641368,1352616454,1352641265
29989965@N00|1,2,8,20,22|xn0m1u,xn0m1u,xn0m7f,xn0m5r,xn0m5s|Amusement,Amusement,Park,Entertainment,Entertainment|52,52,52,52,52|5,5,5,5,5|42,44,69,63,60|1325213028,1325214451,1325237239,1325231365,1325228644
12452841@N00|20,21,24|xn0m5r,xn0m5r,xn0m5r|Entertainment,Entertainment,Entertainment|16,16,16|6,6,6|33,73,44|1397866532,1397902617,1397876729
68089733@N00|1,2,5|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Amusement|49,49,49|5,5,5|37,33,26|1291944071,1291940644,1291934448
22087824@N00|8,17,20|xn0m7f,xn0mk0,xn0m5r|Park,Historical,Entertainment|15,15,15|6,6,6|21,17,50|1239398760,1239394680,1239424320
21147679@N08|20,22,23|xn0m5r,xn0m5s,xn0m5t|Entertainment,Entertainment,Entertainment|40,40,40|6,6,6|78,71,63|1380973189,1380966893,1380959949
56944727@N00|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|13,13,13|5,5,5|63,53,41|1206690532,1206681405,1206670971
49462908@N00|5,6,20,23,24|xn0m7m,xn0m7j,xn0m5r,xn0m5t,xn0m5r|Amusement,Amusement,Entertainment,Entertainment,Entertainment|28,28,28,28,28|5,5,5,5,5|56,52,76,65,73|1215756262,1215752400,1215774199,1215764912,1215771655
12452841@N00|3,10,20,21,23|xn0m5s,xn0m5s,xn0m5r,xn0m5r,xn0m5t|Amusement,Park,Entertainment,Entertainment,Entertainment|16,16,16,16,16|7,7,7,7,7|67,66,69,71,68|1397983661,1397982939,1397985584,1397987112,1397984616
75595126@N00|6,18,22|xn0m7j,xn0m7s,xn0m5s|Amusement,Historical,Entertainment|10,10,10|4,4,4|45,22,30|1173324560,1173303860,1173310468
38235150@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|37,37,37|3,3,3|15,17,25|1189540210,1189542322,1189549098
91609485@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|33,33,33|1,1,1|47,48,69|1376279871,1376280767,1376298947
64667184@N02|5,20,24|xn0m7m,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|20,20,20|7,7,7|67,37,43|1368953238,1368926412,1368932331
12452841@N00|20,21,24|xn0m5r,xn0m5r,xn0m5r|Entertainment,Entertainment,Entertainment|16,16,16|6,6,6|33,73,44|1397866532,1397902617,1397876729
95157838@N00|8,10,15|xn0m7f,xn0m5s,xn0m5u|Park,Park,Historical|43,43,43|2,2,2|53,39,35|1288070828,1288057631,1288054045
38235150@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|37,37,37|3,3,3|15,17,25|1189540210,1189542322,1189549098
9643030@N08|5,8,15,22|xn0m7m,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|40,40,40,40|5,5,5,5|36,41,49,56|1380848692,1380853255,1380860110,1380866970
71459982@N00|7,20,21|xn0m7e,xn0m5r,xn0m5r|Park,Entertainment,Entertainment|39,39,39|6,6,6|44,48,26|1253934076,1253938052,1253918216
21147679@N08|20,22,23|xn0m5r,xn0m5s,xn0m5t|Entertainment,Entertainment,Entertainment|40,40,40|6,6,6|78,71,63|1380973189,1380966893,1380959949
63282110@N00|15,21,24|xn0m5u,xn0m5r,xn0m5r|Historical,Entertainment,Entertainment|46,46,46|7,7,7|41,67,34|1353205040,1353228330,1353198929
38235150@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|37,37,37|3,3,3|15,17,25|1189540210,1189542322,1189549098
87807876@N00|20,21,28|xn0m5r,xn0m5r,xn0m7m|Entertainment,Entertainment,Entertainment|12,12,12|1,1,1|65,50,44|1363594544,1363581096,1363576169
35391423@N00|1,2,5,8|xn0m1u,xn0m1u,xn0m7m,xn0m7f|Amusement,Amusement,Amusement,Park|15,15,15,15|3,3,3,3|55,64,74,41|1334123223,1334131504,1334140740,1334111134
68089733@N00|1,2,5|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Amusement|49,49,49|5,5,5|37,33,26|1291944071,1291940644,1291934448
95157838@N00|8,10,15|xn0m7f,xn0m5s,xn0m5u|Park,Park,Historical|43,43,43|2,2,2|53,39,35|1288070828,1288057631,1288054045
88016824@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|28,28,28|5,5,5|69,66,57|1215768498,1215765688,1215757594
68089733@N00|1,2,5|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Amusement|49,49,49|5,5,5|37,33,26|1291944071,1291940644,1291934448
95157838@N00|5,6,22|xn0m7m,xn0m7j,xn0m5s|Amusement,Amusement,Entertainment|43,43,43|1,1,1|78,74,52|1288006946,1288003452,1287983026
14003952@N04|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|14,14,14|3,3,3|39,40,43|1364953570,1364954818,1364957670
77526889@N00|1,2,6,11,20|xn0m1u,xn0m1u,xn0m7j,xn0m74,xn0m5r|Amusement,Amusement,Amusement,Park,Entertainment|49,49,49,49,49|4,4,4,4,4|59,56,77,49,72|1196924211,1196921060,1196940275,1196915250,1196935837
95157838@N00|2,20,22|xn0m1u,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|16,16,16|6,6,6|69,51,63|1335000406,1334984001,1334994966
87807876@N00|3,15,20,21,22|xn0m5s,xn0m5u,xn0m5r,xn0m5r,xn0m5s|Amusement,Historical,Entertainment,Entertainment,Entertainment|18,18,18,18,18|1,1,1,1,1|63,62,51,43,72|1367221977,1367220813,1367211240,1367203696,1367230335
14003952@N04|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|14,14,14|3,3,3|39,40,43|1364953570,1364954818,1364957670
87807876@N00|3,15,20,21,22|xn0m5s,xn0m5u,xn0m5r,xn0m5r,xn0m5s|Amusement,Historical,Entertainment,Entertainment,Entertainment|18,18,18,18,18|1,1,1,1,1|63,62,51,43,72|1367221977,1367220813,1367211240,1367203696,1367230335
26678013@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|10,10,10|6,6,6|53,45,76|1204954156,1204946805,1204974575
91041933@N00|5,6,16|xn0m7m,xn0m7j,xn0kgj|Amusement,Amusement,Historical|44,44,45|7,7,1|90,90,26|1225636535,1225636964,1225665511
63282110@N00|15,21,24|xn0m5u,xn0m5r,xn0m5r|Historical,Entertainment,Entertainment|46,46,46|7,7,7|41,67,34|1353205040,1353228330,1353198929
85736811@N00|8,21,22|xn0m7f,xn0m5r,xn0m5s|Park,Entertainment,Entertainment|36,36,36|1,1,1|82,82,82|1157373475,1157373477,1157373456
43749456@N05|1,6,8,15|xn0m1u,xn0m7j,xn0m7f,xn0m5u|Amusement,Amusement,Park,Historical|17,17,17,17|2,2,2,2|46,61,32,26|1366688069,1366701427,1366675697,1366670114
22669489@N00|1,8,20,21,22|xn0m1u,xn0m7f,xn0m5r,xn0m5r,xn0m5s|Amusement,Park,Entertainment,Entertainment,Entertainment|23,23,23,23,23|3,3,3,3,3|53,46,65,67,61|1307510943,1307503801,1307521037,1307523125,1307517310
51035737977@N01|6,8,20|xn0m7j,xn0m7f,xn0m5r|Amusement,Park,Entertainment|45,45,45|1,2,1|94,16,67|1383579223,1383595812,1383554937
29989965@N00|1,2,8,20,22|xn0m1u,xn0m1u,xn0m7f,xn0m5r,xn0m5s|Amusement,Amusement,Park,Entertainment,Entertainment|52,52,52,52,52|5,5,5,5,5|42,44,69,63,60|1325213028,1325214451,1325237239,1325231365,1325228644
44926895@N07|8,20,22,25|xn0m7f,xn0m5r,xn0m5s,xn0mdb|Park,Entertainment,Entertainment,Entertainment|25,25,25,25|5,5,5,5|56,80,72,36|1371795092,1371816096,1371808961,1371776952
29989965@N00|1,2,8,20,22|xn0m1u,xn0m1u,xn0m7f,xn0m5r,xn0m5s|Amusement,Amusement,Park,Entertainment,Entertainment|52,52,52,52,52|5,5,5,5,5|42,44,69,63,60|1325213028,1325214451,1325237239,1325231365,1325228644
