68089733@N00|1,2,5|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Amusement|49,49,49|5,5,5|37,33,26|1291944071,1291940644,1291934448
68089733@N00|1,2,20|xn0m1u,xn0m1u,xn0m5r|Amusement,Amusement,Entertainment|5,5,5|6,6,6|23,41,63|1296855965,1296872872,1296892096
71459982@N00|7,20,21|xn0m7e,xn0m5r,xn0m5r|Park,Entertainment,Entertainment|39,39,39|6,6,6|44,48,26|1253934076,1253938052,1253918216
7183194@N02|3,10,15,20,22,24|xn0m5s,xn0m5s,xn0m5u,xn0m5r,xn0m5s,xn0m5r|Amusement,Park,Historical,Entertainment,Entertainment,Entertainment|42,42,42,42,42,42|1,1,1,1,1,1|52,51,56,32,48,36|1381727183,1381726772,1381730837,1381709278,1381723608,1381712971
75595126@N00|6,18,22|xn0m7j,xn0m7s,xn0m5s|Amusement,Historical,Entertainment|10,10,10|4,4,4|45,22,30|1173324560,1173303860,1173310468
77526889@N00|1,2,6,11,20|xn0m1u,xn0m1u,xn0m7j,xn0m74,xn0m5r|Amusement,Amusement,Amusement,Park,Entertainment|49,49,49,49,49|4,4,4,4,4|59,56,77,49,72|1196924211,1196921060,1196940275,1196915250,1196935837
82414749@N00|5,6,20|xn0m7m,xn0m7j,xn0m5r|Amusement,Amusement,Entertainment|51,51,51|4,4,4|17,40,39|1387397984,1387418744,1387417954
85736811@N00|8,21,22|xn0m7f,xn0m5r,xn0m5s|Park,Entertainment,Entertainment|36,36,36|1,1,1|82,82,82|1157373475,1157373477,1157373456
87807876@N00|20,21,28|xn0m5r,xn0m5r,xn0m7m|Entertainment,Entertainment,Entertainment|12,12,12|1,1,1|65,50,44|1363594544,1363581096,1363576169
87807876@N00|3,15,20,21,22|xn0m5s,xn0m5u,xn0m5r,xn0m5r,xn0m5s|Amusement,Historical,Entertainment,Entertainment,Entertainment|18,18,18,18,18|1,1,1,1,1|63,62,51,43,72|1367221977,1367220813,1367211240,1367203696,1367230335
88016824@N00|1,2,8|xn0m1u,xn0m1u,xn0m7f|Amusement,Amusement,Park|28,28,28|5,5,5|69,66,57|1215768498,1215765688,1215757594
8909846@N06|6,20,21|xn0m7j,xn0m5r,xn0m5r|Amusement,Entertainment,Entertainment|40,40,40|1,1,1|58,69,77|1380523231,1380532558,1380539831
91041933@N00|5,6,16|xn0m7m,xn0m7j,xn0kgj|Amusement,Amusement,Historical|44,44,45|7,7,1|90,90,26|1225636535,1225636964,1225665511
91609485@N00|1,2,28|xn0m1u,xn0m1u,xn0m7m|Amusement,Amusement,Entertainment|33,33,33|1,1,1|47,48,69|1376279871,1376280767,1376298947
94387617@N00|5,21,28|xn0m7m,xn0m5r,xn0m7m|Amusement,Entertainment,Entertainment|52,52,52|1,1,1|46,75,70|1261366328,1261392577,1261388241
94387617@N00|20,21,23|xn0m5r,xn0m5r,xn0m5t|Entertainment,Entertainment,Entertainment|6,6,6|7,7,7|62,51,60|1360481507,1360472145,1360480011
95157838@N00|5,6,22|xn0m7m,xn0m7j,xn0m5s|Amusement,Amusement,Entertainment|43,43,43|1,1,1|78,74,52|1288006946,1288003452,1287983026
95157838@N00|8,10,15|xn0m7f,xn0m5s,xn0m5u|Park,Park,Historical|43,43,43|2,2,2|53,39,35|1288070828,1288057631,1288054045
95157838@N00|2,20,22|xn0m1u,xn0m5r,xn0m5s|Amusement,Entertainment,Entertainment|16,16,16|6,6,6|69,51,63|1335000406,1334984001,1334994966
9643030@N08|5,8,15,22|xn0m7m,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|40,40,40,40|5,5,5,5|36,41,49,56|1380848692,1380853255,1380860110,1380866970
97972855@N00|6,8,15,22|xn0m7j,xn0m7f,xn0m5u,xn0m5s|Amusement,Park,Historical,Entertainment|41,41,41,41|7,7,7,7|62,31,48,55|1287300701,1287272920,1287288701,1287295121
